target_id	length	eff_length	est_counts	tpm
AT3G15910.1	924	763.402	1	0.0506017
AT3G59040.1	1944	1783.4	225.568	4.88592
AT3G59040.2	2312	2151.4	96.4321	1.73148
AT3G04870.3	1677	1516.4	432.352	11.0139
AT3G04870.2	1833	1672.4	10.976	0.253525
AT3G23840.1	1644	1483.4	61	1.58851
AT3G04870.1	2153	1992.4	535.672	10.3858
AT3G43590.1	2201	2040.4	983.916	18.6278
AT3G10380.1	3931	3770.4	2211.34	22.6561
AT3G10380.2	3866	3705.4	77.6633	0.809653
AT3G45920.1	719	558.402	24.5092	1.69551
AT3G23560.2	1966	1805.4	78.1535	1.67222
AT3G23560.1	2012	1851.4	1708.85	35.655
AT3G14780.1	1268	1107.4	317	11.0579
AT3G21510.1	1437	1276.4	3845	116.366
AT3G25950.1	1170	1009.4	197	7.53912
AT3G54750.4	1773	1612.4	197.696	4.73635
AT3G23540.1	2328	2167.4	1293.24	23.0493
AT3G14620.1	2060	1899.4	34	0.691482
AT3G23540.3	2522	2361.4	23.7634	0.388738
AT3G52900.1	726	565.402	950	64.906
AT3G61790.1	1548	1387.4	960	26.7293
AT3G03730.1	1182	1021.4	0	0
AT3G25970.1	2238	2077.4	121	2.25
AT3G02250.1	2652	2491.4	824	12.7762
AT3G45060.1	1912	1751.4	0	0
AT3G23700.1	1586	1425.4	205	5.55565
AT3G44910.1	2313	2152.4	0	0
AT3G05850.1	2572	2411.4	626	10.0282
AT3G24516.1	189	48.1615	0	0
AT3G48360.3	1885	1724.4	2122.41	47.5456
AT3G58930.5	2074	1913.4	195.625	3.94946
AT3G01450.2	1680	1519.4	232.902	5.92132
AT3G01450.1	1176	1015.4	20.0982	0.764608
AT3G30460.2	736	575.402	12	0.805617
AT3G21945.1	796	635.402	0	0
AT3G25727.1	462	301.621	0	0
AT3G55010.2	1383	1222.4	446.8	14.1195
AT3G55010.1	1577	1416.4	1577.2	43.0149
AT3G58930.2	1983	1822.4	44.7652	0.948889
AT3G02580.1	1386	1225.4	2419	76.2563
AT3G43920.1	4596	4435.4	0	0
AT3G43920.2	4743	4582.4	0	0
AT3G43920.3	4890	4729.4	9.29079	0.0758866
AT3G43920.4	4710	4549.4	44.541	0.378202
AT3G02370.4	1250	1089.4	17.6917	0.627337
AT3G43920.6	4244	4083.4	29.5166	0.279231
AT3G48360.2	2152	1991.4	1058.14	20.526
AT3G62160.1	1641	1480.4	184	4.80128
AT3G28335.1	381	221.13	1	0.174691
AT3G55566.1	99	29.25	0	0
AT3G19970.1	1993	1832.4	274.921	5.79571
AT3G49920.3	1276	1115.4	83.0534	2.87637
AT3G33528.5	505	344.402	0	0
AT3G27230.1	1764	1603.4	2648	63.7961
AT3G33528.3	574	413.402	0	0
AT3G33528.2	808	647.402	0	0
AT3G33528.1	920	759.402	3	0.152605
AT3G21240.1	1989	1828.4	1994.45	42.1377
AT3G16090.1	2211	2050.4	669	12.6039
AT3G09080.4	3718	3557.4	11.0342	0.119819
AT3G09080.1	3109	2948.4	18.4329	0.241505
AT3G09080.3	3531	3370.4	3.72173	0.0426562
AT3G09080.2	3102	2941.4	21.8112	0.286446
AT3G51640.3	2879	2718.4	103.903	1.47649
AT3G51980.1	1438	1277.4	1518	45.9053
AT3G47050.1	2028	1867.4	34	0.703331
AT3G47050.2	1197	1036.4	0	0
AT3G14680.1	1869	1708.4	1881.4	42.5413
AT3G58130.2	1164	1003.4	508.009	19.5576
AT3G58130.1	1080	919.402	10.2156	0.429219
AT3G59010.1	2072	1911.4	2	0.04042
AT3G51390.1	1350	1189.4	764.774	24.8384
AT3G43574.1	210	63.7751	0	0
AT3G13120.1	1509	1348.4	399.273	11.4385
AT3G13120.3	915	754.402	6.48126	0.331876
AT3G13120.2	1071	910.402	413.246	17.5345
AT3G14890.1	2365	2204.4	644.476	11.2937
AT3G14890.2	2064	1903.4	42.5241	0.863026
AT3G17170.1	1125	964.402	532	21.3095
AT3G13100.2	4060	3899.4	195.188	1.93363
AT3G13100.1	4969	4808.4	68.8229	0.552905
AT3G04310.1	1250	1089.4	79.7423	2.82761
AT3G52250.1	5635	5474.4	889.901	6.27948
AT3G52250.2	5462	5301.4	20.0986	0.146451
AT3G18580.1	1040	879.402	714	31.3639
AT3G55940.1	2137	1976.4	308	6.01997
AT3G55960.1	1460	1299.4	1335	39.6877
AT3G10280.1	1403	1242.4	0	0
AT3G16510.1	1522	1361.4	144	4.08597
AT3G57890.1	2308	2147.4	1493	26.8575
AT3G57890.2	2210	2049.4	0	0
AT3G47290.2	2111	1950.4	0	0
AT3G47290.1	2145	1984.4	68	1.32373
AT3G46790.1	2365	2204.4	498	8.72684
AT3G09990.1	1254	1093.4	0	0
AT3G43230.1	1892	1731.4	1134	25.3008
AT3G28550.2	2356	2195.4	0	0
AT3G27100.2	832	671.402	55.2605	3.17944
AT3G28550.1	3373	3212.4	6597.52	79.3358
AT3G02500.1	882	721.402	3.76327	0.201515
AT3G24068.1	486	325.435	1	0.118701
AT3G52880.2	1753	1592.4	173.943	4.21961
AT3G56200.1	1958	1797.4	535	11.4981
AT3G07800.1	1519	1358.4	380	10.8062
AT3G02500.2	1154	993.402	0	0
AT3G25221.1	105	4.73219	1	8.16312
AT3G56130.1	1385	1224.4	3810.99	120.236
AT3G63490.2	1366	1205.4	4.47827	0.143515
AT3G63490.1	1442	1281.4	664.522	20.0328
AT3G29637.2	453	292.68	1	0.131986
AT3G29637.1	518	357.402	0	0
AT3G29130.4	890	729.402	40.1706	2.12745
AT3G05140.1	2124	1963.4	0	0
AT3G05140.2	2000	1839.4	67	1.40707
AT3G62840.2	684	523.402	2364.37	174.501
AT3G62840.1	330	171.286	586.629	132.3
AT3G50510.1	653	492.402	0	0
AT3G62280.1	1447	1286.4	516.205	15.5012
AT3G54070.1	769	608.402	0	0
AT3G26934.1	1401	1240.4	0	0
AT3G25013.2	1062	901.402	20.5845	0.882146
AT3G03790.3	3438	3277.4	34.101	0.401935
AT3G03790.2	4282	4121.4	944.068	8.84865
AT3G03790.1	3753	3592.4	70.8307	0.761649
AT3G26237.1	616	455.402	0	0
AT3G13850.1	1402	1241.4	0	0
AT3G49150.1	1404	1243.4	1	0.0310676
AT3G49080.1	1766	1605.4	2556	61.5029
AT3G51960.3	1386	1225.4	10.3204	0.325339
AT3G09640.2	818	657.402	2	0.117522
AT3G09640.1	1068	907.402	0	0
AT3G21360.1	1598	1437.4	76	2.04246
AT3G16590.1	1125	964.402	0	0
AT3G09650.1	2624	2463.4	138	2.16403
AT3G15440.1	712	551.402	1	0.0700568
AT3G53550.1	771	610.402	0	0
AT3G57190.1	1760	1599.4	104	2.51185
AT3G09930.1	1391	1230.4	5	0.156979
AT3G62350.1	687	526.402	0	0
AT3G09930.2	1396	1235.4	0	0
AT3G58590.1	2544	2383.4	101	1.63698
AT3G22125.1	2933	2772.4	0	0
AT3G22125.2	2495	2334.4	0	0
AT3G22125.3	3803	3642.4	0	0
AT3G22125.4	3252	3091.4	0	0
AT3G22125.5	3237	3076.4	0	0
AT3G13400.2	1952	1791.4	0	0
AT3G13400.1	1979	1818.4	0	0
AT3G22840.1	1035	874.402	2432	107.441
AT3G15620.1	2114	1953.4	193.287	3.82235
AT3G15620.2	2112	1951.4	17.7129	0.35064
AT3G55310.1	1037	876.402	77.4107	3.41206
AT3G26370.1	2084	1923.4	1749.25	35.1318
AT3G26370.2	1966	1805.4	93.749	2.00591
AT3G23110.1	2508	2347.4	18	0.296213
AT3G50960.2	895	734.402	27.7781	1.46112
AT3G10460.1	673	512.402	1	0.075389
AT3G18660.3	2180	2019.4	0	0
AT3G18660.2	2360	2199.4	212.845	3.73833
AT3G18660.1	2143	1982.4	26.1547	0.509655
AT3G07005.1	566	405.402	0	0
AT3G52525.1	1237	1076.4	6	0.215326
AT3G47370.2	427	266.736	317.999	46.0535
AT3G10440.2	2138	1977.4	64.0697	1.25163
AT3G10440.1	2087	1926.4	174.93	3.50782
AT3G57810.1	1496	1335.4	13.8332	0.400157
AT3G62050.1	991	830.402	94	4.37279
AT3G57810.3	1567	1406.4	171.252	4.70377
AT3G57810.2	1179	1018.4	59.9559	2.27421
AT3G57810.4	1680	1519.4	46.9586	1.19388
AT3G26160.1	1524	1363.4	0	0
AT3G53790.1	1203	1042.4	0	0
AT3G56740.1	1416	1255.4	756	23.2626
AT3G04181.1	482	321.435	45	5.40801
AT3G46810.1	2393	2232.4	105	1.81692
AT3G55760.1	2201	2040.4	247.574	4.68714
AT3G55760.3	2071	1910.4	108.555	2.19505
AT3G55760.2	2151	1990.4	170.871	3.31624
AT3G26140.3	1927	1766.4	0	0
AT3G26140.2	1854	1693.4	0	0
AT3G26140.1	1587	1426.4	0	0
AT3G21865.1	1443	1282.4	2229	67.1436
AT3G21180.1	3979	3818.4	1114	11.27
AT3G27495.1	267	111.796	1	0.345536
AT3G54080.1	1756	1595.4	864.968	20.9435
AT3G49710.1	2166	2005.4	163	3.13982
AT3G24230.1	1761	1600.4	0	0
AT3G58290.3	795	634.402	0	0
AT3G01970.1	1359	1198.4	93	2.99778
AT3G02410.3	1620	1459.4	8.33981	0.22075
AT3G02410.2	1335	1174.4	5.66019	0.18618
AT3G02410.1	3788	3627.4	0	0
AT3G63270.1	1802	1641.4	401	9.43731
AT3G44700.1	802	641.402	33	1.98748
AT3G22820.1	634	473.402	0	0
AT3G44700.2	713	552.402	0	0
AT3G51150.3	3712	3551.4	74.4055	0.809327
AT3G30305.3	234	82.902	1	0.465965
AT3G30305.2	643	482.402	2	0.160155
AT3G30305.1	746	585.402	0	0
AT3G14850.1	1495	1334.4	19.7697	0.572312
AT3G14850.2	1434	1273.4	838.23	25.4283
AT3G30305.4	297	139.719	0	0
AT3G07630.3	1636	1475.4	40.7286	1.06637
AT3G02400.1	2155	1994.4	160	3.09903
AT3G01950.1	545	384.402	809.757	81.3745
AT3G11290.1	1806	1645.4	526.962	12.3716
AT3G11290.2	1992	1831.4	49.0377	1.03434
AT3G10455.1	599	438.402	0	0
AT3G54290.1	1694	1533.4	867	21.8415
AT3G50390.1	1672	1511.4	12	0.306704
AT3G12090.1	1202	1041.4	1535	56.9389
AT3G29720.1	663	502.402	0	0
AT3G30580.1	605	444.402	6	0.521548
AT3G32280.1	1425	1264.4	0	0
AT3G06310.1	747	586.402	287.825	18.9606
AT3G06310.2	884	723.402	18.2427	0.974154
AT3G06310.3	708	547.402	783.933	55.3212
AT3G20280.3	2511	2350.4	0	0
AT3G54780.1	2181	2020.4	53.1624	1.01645
AT3G15352.2	1050	889.402	19.2224	0.834886
AT3G15352.3	611	450.402	0	0
AT3G04380.3	1728	1567.4	4.50869	0.111119
AT3G15352.1	599	438.402	646.624	56.9769
AT3G04380.5	1620	1459.4	0	0
AT3G04380.4	1470	1309.4	0	0
AT3G20630.1	2854	2693.4	1996	28.6271
AT3G04380.6	1670	1509.4	0	0
AT3G07273.1	311	153.042	15.2445	3.84787
AT3G56980.1	1215	1054.4	680	24.9127
AT3G62230.1	1616	1455.4	1	0.0265421
AT3G15540.1	1010	849.402	346	15.7355
AT3G20620.1	1983	1822.4	612	12.9726
AT3G17660.3	896	735.402	31.2498	1.6415
AT3G47640.1	1234	1073.4	45.7859	1.64774
AT3G46890.1	788	627.402	20	1.23141
AT3G47640.2	1158	997.402	277.177	10.7351
AT3G25200.1	507	346.402	0	0
AT3G55880.1	1455	1294.4	54.7178	1.63297
AT3G28590.1	345	185.716	1	0.208003
AT3G29080.1	1338	1177.4	0	0
AT3G24290.1	1491	1330.4	4	0.116144
AT3G47500.1	1900	1739.4	212	4.7082
AT3G29060.1	2874	2713.4	0	0
AT3G18340.1	1086	925.402	0	0
AT3G49810.1	2728	2567.4	995	14.9709
AT3G05620.1	1854	1693.4	65	1.48276
AT3G46340.1	2725	2564.4	28	0.421784
AT3G50420.2	2310	2149.4	0	0
AT3G11730.1	1197	1036.4	2397	89.3426
AT3G50380.4	9498	9337.4	183.548	0.759351
AT3G28080.1	1424	1263.4	0	0
AT3G28080.2	1079	918.402	0	0
AT3G28080.3	1234	1073.4	0	0
AT3G28080.4	1017	856.402	0	0
AT3G28080.5	1149	988.402	0	0
AT3G28080.6	1433	1272.4	4.08476	0.124011
AT3G28080.7	810	649.402	2.91524	0.173412
AT3G28080.8	851	690.402	0	0
AT3G28080.9	1946	1785.4	0	0
AT3G28635.1	492	331.435	15.5058	1.80723
AT3G28120.1	207	61.4547	0	0
AT3G22690.3	3116	2955.4	95.3952	1.24689
AT3G22690.2	2589	2428.4	19.6048	0.311861
AT3G22690.1	2935	2774.4	0	0
AT3G15030.4	1263	1102.4	22.5663	0.79075
AT3G15030.1	2362	2201.4	14.3289	0.251438
AT3G45243.1	351	191.678	0	0
AT3G15030.3	1909	1748.4	36.9609	0.816619
AT3G15030.2	2121	1960.4	14.1439	0.278704
AT3G18773.1	1428	1267.4	364	11.0944
AT3G26480.2	2103	1942.4	5.12186	0.101861
AT3G26480.1	2434	2273.4	26.0012	0.441811
AT3G04000.1	1318	1157.4	10.0451	0.335265
AT3G61870.2	1327	1166.4	13.9382	0.461614
AT3G05510.2	1599	1438.4	167.367	4.49477
AT3G05510.1	1997	1836.4	207.633	4.36765
AT3G05380.5	3306	3145.4	2.46908e-08	3.03234e-10
AT3G07980.2	4554	4393.4	54.162	0.476225
AT3G07980.3	4174	4013.4	42.394	0.408047
AT3G07980.1	4658	4497.4	195.444	1.67872
AT3G46960.2	4350	4189.4	25.4185	0.234377
AT3G17750.1	4000	3839.4	760	7.6466
AT3G44760.1	1057	896.402	0	0
AT3G50180.1	1769	1608.4	1	0.0240173
AT3G04410.1	231	80.4748	0	0
AT3G11402.1	2485	2324.4	12	0.199429
AT3G08960.1	3810	3649.4	1220.9	12.9234
AT3G08960.3	3392	3231.4	0	0
AT3G08960.2	3627	3466.4	63.1021	0.703207
AT3G49870.1	819	658.402	1333.11	78.2157
AT3G29000.1	877	716.402	78	4.20588
AT3G49550.1	829	668.402	282	16.2978
AT3G51610.1	1069	908.402	1153	49.0309
AT3G49530.1	1848	1687.4	1100.21	25.187
AT3G49530.2	1963	1802.4	16.7899	0.359845
AT3G10113.1	1158	997.402	10.5349	0.408017
AT3G01220.1	1397	1236.4	2770	86.5444
AT3G61670.1	2876	2715.4	417.68	5.94194
AT3G28180.1	2619	2458.4	1710	26.8696
AT3G03170.1	860	699.402	206	11.3778
AT3G32930.2	1090	929.402	724	30.0922
AT3G60330.2	3237	3076.4	972.398	12.2101
AT3G60330.3	3222	3061.4	205.127	2.58833
AT3G60330.1	3071	2910.4	0	0
AT3G22370.1	1764	1603.4	2048	49.3408
AT3G60330.4	3100	2939.4	957.475	12.5831
AT3G18310.1	2870	2709.4	191	2.72319
AT3G20250.1	2742	2581.4	349.218	5.22588
AT3G20250.3	3332	3171.4	0	0
AT3G20250.2	3340	3179.4	1742.78	21.1747
AT3G47620.1	2467	2306.4	675	11.3054
AT3G47000.1	2092	1931.4	852.738	17.0554
AT3G59150.1	1428	1267.4	365	11.1249
AT3G51630.2	2263	2102.4	466.009	8.56244
AT3G58690.1	1598	1437.4	231	6.20801
AT3G52620.1	599	438.402	0	0
AT3G05590.3	760	599.402	10.9997	0.708896
AT3G05590.2	1210	1049.4	87.3568	3.21568
AT3G05590.1	997	836.402	22689.6	1047.93
AT3G53340.2	1305	1144.4	85.9512	2.9013
AT3G53340.5	871	710.402	670.877	36.4802
AT3G53340.4	1336	1175.4	0	0
AT3G29796.1	1392	1231.4	0	0
AT3G06540.1	2109	1948.4	927	18.3789
AT3G63430.1	1892	1731.4	104.785	2.33787
AT3G63430.2	2261	2100.4	268.215	4.93286
AT3G60410.2	1972	1811.4	498.806	10.6374
AT3G50360.1	1053	892.402	2331	100.902
AT3G54830.2	1758	1597.4	0	0
AT3G54830.1	1775	1614.4	41	0.981049
AT3G06560.1	1790	1629.4	0	0
AT3G23980.1	3150	2989.4	1618	20.908
AT3G62790.1	648	487.402	2985	236.579
AT3G57720.1	4069	3908.4	38.9485	0.384956
AT3G62615.1	114	7.81274	0	0
AT3G51500.1	696	535.402	545	39.322
AT3G46980.5	1782	1621.4	11.8659	0.282702
AT3G50190.1	1577	1416.4	50.7467	1.38401
AT3G58010.1	1228	1067.4	332	12.0151
AT3G46980.6	1163	1002.4	4.82861	0.18608
AT3G45680.1	2061	1900.4	108	2.19532
AT3G03490.1	1171	1010.4	859	32.8411
AT3G54200.1	1011	850.402	353	16.035
AT3G58330.1	522	361.402	0	0
AT3G12280.2	3530	3369.4	131.341	1.50579
AT3G12280.1	3850	3689.4	760.659	7.9644
AT3G50780.1	1966	1805.4	261.894	5.60364
AT3G50780.2	1957	1796.4	625.106	13.4422
AT3G59130.1	1323	1162.4	66	2.19334
AT3G24590.2	1119	958.402	445.851	17.9705
AT3G24590.1	1350	1189.4	5.14892	0.167227
AT3G58310.1	1055	894.402	0	0
AT3G08980.5	835	674.402	0	0
AT3G08980.4	517	356.402	88.1815	9.55777
AT3G08980.3	712	551.402	75.3645	5.2798
AT3G12540.1	1984	1823.4	524.231	11.106
AT3G12540.2	1762	1601.4	14.7686	0.356253
AT3G55250.1	1430	1269.4	129	3.92563
AT3G55370.2	1065	904.402	29.9062	1.27738
AT3G55370.3	1657	1496.4	81.5136	2.10426
AT3G55370.1	1427	1266.4	476.58	14.5373
AT3G12520.2	2176	2015.4	25.9989	0.498323
AT3G13240.1	421	260.814	81.8549	12.1236
AT3G13240.2	543	382.402	3.14508	0.31771
AT3G12520.1	2278	2117.4	108.635	1.98192
AT3G15060.1	1304	1143.4	325.45	10.9952
AT3G08990.1	949	788.402	9.60038	0.470391
AT3G08990.2	812	651.402	46.5159	2.75849
AT3G08990.3	714	553.402	78.8837	5.50637
AT3G25760.1	1191	1030.4	4	0.149959
AT3G54850.1	2242	2081.4	669	12.4162
AT3G04650.1	1965	1804.4	203	4.34592
AT3G15090.1	1613	1452.4	1452	38.6188
AT3G22670.1	1899	1738.4	0	0
AT3G04630.1	1082	921.402	172.653	7.23842
AT3G04630.3	1265	1104.4	75.6961	2.64768
AT3G04630.2	1329	1168.4	306.651	10.1384
AT3G62090.4	1026	865.402	34.067	1.52067
AT3G02370.2	857	696.402	7.48227	0.415042
AT3G02370.3	925	764.402	3.08565	0.155935
AT3G02370.1	878	717.402	18.7404	1.0091
AT3G13403.1	174	38.1548	19	19.2364
AT3G18880.2	542	381.402	9.48223	0.960388
AT3G18880.1	685	524.402	51.5178	3.795
AT3G59630.2	2156	1995.4	42.6824	0.826298
AT3G61490.1	2127	1966.4	91.5252	1.79799
AT3G61490.2	2109	1948.4	14.2979	0.283474
AT3G61490.3	1726	1565.4	421.126	10.3921
AT3G61490.4	1868	1707.4	0	0
AT3G61490.5	1863	1702.4	71.0514	1.61224
AT3G29570.1	984	823.402	1	0.0469145
AT3G45100.1	1727	1566.4	259.117	6.39015
AT3G45100.2	1909	1748.4	145.716	3.21948
AT3G45100.3	2041	1880.4	184.167	3.78338
AT3G44890.1	1216	1055.4	737	26.9754
AT3G53320.1	2084	1923.4	350	7.02937
AT3G49170.1	2690	2529.4	179	2.73372
AT3G51940.1	1576	1415.4	159.92	4.36456
AT3G54100.1	2743	2582.4	1068	15.9759
AT3G47010.1	1966	1805.4	203.475	4.35368
AT3G42630.1	1596	1435.4	280	7.53535
AT3G27520.1	1128	967.402	402	16.0523
AT3G09660.3	2462	2301.4	66.3669	1.11398
AT3G15040.1	1722	1561.4	557	13.7803
AT3G47010.3	1736	1575.4	0	0
AT3G27930.1	1789	1628.4	287.488	6.81989
AT3G47010.4	1381	1220.4	10.5249	0.333144
AT3G27930.3	1578	1417.4	118.338	3.22516
AT3G27930.2	1497	1336.4	51.1733	1.47919
AT3G59650.1	745	584.402	1073.45	70.9559
AT3G59650.2	749	588.402	7.5519	0.495793
AT3G06455.1	1488	1327.4	218	6.34414
AT3G21730.1	741	580.402	0	0
AT3G21730.2	547	386.402	0	0
AT3G02125.1	1416	1255.4	1	0.0307706
AT3G19870.1	3477	3316.4	443.317	5.16376
AT3G19870.2	3913	3752.4	378.683	3.89839
AT3G26355.1	64	12.6667	0	0
AT3G26870.1	393	233.062	0	0
AT3G12890.1	1037	876.402	3	0.132232
AT3G12587.1	594	433.402	834	74.3351
AT3G49120.1	1522	1361.4	4945.09	140.316
AT3G18820.1	1078	917.402	5335	224.643
AT3G47340.2	2100	1939.4	0	0
AT3G13990.1	3102	2941.4	464.017	6.09394
AT3G13990.2	2682	2521.4	436.983	6.69485
AT3G49796.1	368	208.279	0	0
AT3G04940.2	1431	1270.4	159.215	4.84131
AT3G04940.1	1529	1368.4	1698.78	47.956
AT3G59990.3	1594	1433.4	1978.92	53.3309
AT3G08580.2	1687	1526.4	97769.7	2474.31
AT3G08580.1	1452	1291.4	32.3324	0.967152
AT3G18800.1	877	716.402	101	5.44607
AT3G26512.1	321	162.739	33.2001	7.88071
AT3G30730.2	742	581.402	0	0
AT3G30730.1	521	360.402	0	0
AT3G06440.1	2288	2127.4	460.507	8.36191
AT3G06440.2	2004	1843.4	43.4927	0.911412
AT3G54320.1	1470	1309.4	520.818	15.365
AT3G06420.1	712	551.402	3514	246.18
AT3G42148.1	108	5.53076	0	0
AT3G45555.1	642	481.402	0	0
AT3G12977.2	1068	907.402	232.627	9.9033
AT3G12977.1	1325	1164.4	207.373	6.87967
AT3G56530.1	960	799.402	0	0
AT3G63300.1	1759	1598.4	460.855	11.1377
AT3G48290.2	2051	1890.4	0	0
AT3G48290.1	1467	1306.4	3	0.0887081
AT4G04480.1	1203	1042.4	0	0
AT4G30810.1	1967	1806.4	2229	47.6666
AT4G37040.1	1400	1239.4	494.975	15.4273
AT4G23740.1	2694	2533.4	552.484	8.42431
AT4G23740.2	2129	1968.4	721.516	14.1596
AT4G36370.1	204	59.1315	0	0
AT4G25440.1	1846	1685.4	260.051	5.96037
AT4G25440.2	1530	1369.4	65.9495	1.86037
AT4G25440.3	1788	1627.4	0	0
AT4G03590.1	741	580.402	0	0
AT4G23760.1	557	396.402	511	49.7971
AT4G24760.1	1683	1522.4	1060	26.8965
AT4G37190.1	2075	1914.4	511.412	10.3195
AT4G37190.2	1652	1491.4	226.588	5.86895
AT4G12840.2	1191	1030.4	189.663	7.11039
AT4G12840.3	1001	840.402	5.69999	0.262003
AT4G12840.1	1761	1600.4	136.376	3.29174
AT4G32330.4	1670	1509.4	0	0
AT4G32330.2	1924	1763.4	320.482	7.02055
AT4G32330.3	1946	1785.4	2986.52	64.6171
AT4G32330.1	1988	1827.4	0	0
AT4G24275.1	900	739.402	873	45.6092
AT4G33880.1	1379	1218.4	1343	42.5798
AT4G14230.1	2125	1964.4	810	15.9284
AT4G32070.1	3102	2941.4	1047.38	13.7553
AT4G34840.2	1085	924.402	306.025	12.7884
AT4G32070.2	2428	2267.4	887.617	15.1222
AT4G22940.1	1403	1242.4	9.17653e-05	2.85322e-06
AT4G22940.2	1811	1650.4	24.0855	0.563746
AT4G36740.2	804	643.402	11.5856	0.695591
AT4G36740.1	974	813.402	31.4144	1.49191
AT4G34840.1	1309	1148.4	92.7153	3.11872
AT4G14250.1	1146	985.402	0	0
AT4G22240.1	1415	1254.4	2430	74.8322
AT4G17560.1	1228	1067.4	499	18.0589
AT4G27370.4	3506	3345.4	4.03431	0.0465843
AT4G18180.1	1796	1635.4	0	0
AT4G22250.1	1109	948.402	535	21.7911
AT4G27370.2	3827	3666.4	79.9641	0.842507
AT4G21895.1	1201	1040.4	0	0
AT4G30260.2	1205	1044.4	0	0
AT4G30260.3	1291	1130.4	805	27.5094
AT4G30260.1	1336	1175.4	0	0
AT4G02520.1	1471	1310.4	5785.9	170.563
AT4G16180.1	1172	1011.4	2.86547	0.109444
AT4G38740.1	1236	1075.4	14949	536.982
AT4G14226.1	168	34.2862	0	0
AT4G09466.1	536	375.402	0	0
AT4G38760.1	6331	6170.4	905	5.6657
AT4G24700.1	783	622.402	4	0.248261
AT4G20060.1	3902	3741.4	105	1.08411
AT4G10230.1	822	661.402	0	0
AT4G11402.1	400	239.991	0	0
AT4G04460.2	1778	1617.4	328.671	7.84986
AT4G04460.1	1830	1669.4	462.194	10.695
AT4G31990.3	1686	1525.4	78.7358	1.99391
AT4G13030.1	1825	1664.4	210.617	4.88825
AT4G13030.2	1760	1599.4	41.1926	0.994901
AT4G13030.3	1449	1288.4	134.191	4.02337
AT4G32400.1	1791	1630.4	2493	59.0672
AT4G37160.2	1826	1665.4	59.6375	1.38331
AT4G31990.4	1824	1663.4	0	0
AT4G24830.2	1682	1521.4	37.3068	0.947247
AT4G24830.1	1917	1756.4	4595.69	101.075
AT4G39980.1	2011	1850.4	3618	75.5303
AT4G04470.1	1667	1506.4	665.04	17.054
AT4G04470.2	627	466.402	602.095	49.8682
AT4G32105.1	632	471.402	0	0
AT4G08190.1	384	224.108	0	0
AT4G00060.4	4592	4431.4	5.83728	0.0508848
AT4G08170.1	1925	1764.4	21.492	0.470541
AT4G08170.3	1772	1611.4	143.981	3.45159
AT4G08170.2	1254	1093.4	138.712	4.90065
AT4G08170.5	1585	1424.4	45.1235	1.22374
AT4G08170.4	2056	1895.4	0	0
AT4G08170.7	2567	2406.4	30.6914	0.492682
AT4G08170.6	864	703.402	0	0
AT4G00163.1	516	355.402	0	0
AT4G00250.1	1278	1117.4	17	0.587703
AT4G09030.1	830	669.402	834	48.128
AT4G33130.4	976	815.402	21.113	1.00022
AT4G08850.2	3342	3181.4	55.6816	0.676101
AT4G33130.2	1069	908.402	43.7975	1.86247
AT4G33130.1	1272	1111.4	415.235	14.4325
AT4G08850.1	3808	3647.4	1799.32	19.0565
AT4G32010.2	3081	2920.4	211.74	2.80078
AT4G32010.1	3614	3453.4	623.26	6.97173
AT4G19060.1	1385	1224.4	189	5.96289
AT4G19500.2	4362	4201.4	226.17	2.0795
AT4G19500.1	4155	3994.4	177.83	1.71978
AT4G29130.1	2128	1967.4	4466	87.6888
AT4G15760.2	1560	1399.4	32.6702	0.901836
AT4G15760.1	1626	1465.4	1951.33	51.439
AT4G24740.10	1262	1101.4	559.756	19.6323
AT4G39403.1	606	445.402	0	0
AT4G02270.1	813	652.402	5560	329.214
AT4G29150.1	1436	1275.4	6	0.181728
AT4G19520.1	5463	5302.4	147.921	1.07765
AT4G19520.2	5305	5144.4	1.0743	0.00806694
AT4G11360.1	1009	848.402	933	42.4814
AT4G19520.4	5700	5539.4	0	0
AT4G19520.5	5711	5550.4	0	0
AT4G21190.1	1313	1152.4	151.489	5.07803
AT4G19990.1	2522	2361.4	0	0
AT4G19990.3	2807	2646.4	221.627	3.23508
AT4G19990.2	2595	2434.4	0	0
AT4G19990.5	2488	2327.4	8.15126	0.135292
AT4G19990.4	2718	2557.4	83.2346	1.25726
AT4G19990.7	2922	2761.4	0	0
AT4G19990.6	2466	2305.4	199.988	3.351
AT4G10560.1	2244	2083.4	102	1.89124
AT4G29870.1	669	508.402	912	69.2957
AT4G37090.1	915	754.402	1697	86.8956
AT4G28397.1	420	259.866	0	0
AT4G28397.2	578	417.402	0	0
AT4G32450.1	1953	1792.4	239	5.15088
AT4G33565.1	1539	1378.4	1392	39.0105
AT4G11870.1	361	201.423	0	0
AT4G03370.1	888	727.402	0	0
AT4G18660.1	1393	1232.4	1	0.0313449
AT4G10843.3	757	596.402	0	0
AT4G10843.2	579	418.402	2.99654	0.276659
AT4G10843.1	1336	1175.4	2.26651	0.0744886
AT4G10843.4	936	775.402	9.15972	0.456325
AT4G13200.1	867	706.402	386	21.1083
AT4G04555.1	371	211.237	0	0
AT4G09090.1	522	361.402	0	0
AT4G38960.5	1219	1058.4	0	0
AT4G38960.4	826	665.402	40.4995	2.35117
AT4G38960.6	1225	1064.4	0	0
AT4G38960.1	895	734.402	182.194	9.58338
AT4G08868.1	836	675.402	18	1.02951
